project name,issue,commit,module,time,description
commons-compress_1,COMPRESS-379,c59fc43c527610ae18d7596eb191817ce674cb29,commons-compress,392.1180000305176,Success
commons-compress_1,COMPRESS-382,4e442bb44280243f6e0e72d845fa8275d665ca84,commons-compress,606.8959999084473,Success
commons-compress_1,COMPRESS-382,0e8ff9c44058afbca9c9126a8feebe41cd682626,commons-compress,502.0789999961853,Unexpected
commons-compress_1,COMPRESS-382,b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,commons-compress,552.5429999828339,Unexpected
commons-compress_1,COMPRESS-382,7d73baf10e435fcaa4927495afc185fb473c416b,commons-compress,487.1909999847412,Unexpected
commons-compress_1,COMPRESS-382,70594bcaff1d553cbd35312bb63a33bcba0680d3,commons-compress,535.4019999504089,Success
commons-compress_1,COMPRESS-394,d75b89856ef29bbec6784cd6aa714eafe0eeb312,commons-compress,406.9340000152588,Success
commons-compress_1,COMPRESS-412,6f379134ae1807cd404ed6c9579707e5dc6a6df0,commons-compress,310.15700006484985,Success
commons-compress_1,COMPRESS-416,8251cd68f4db4bd56d88646e10d34ef4a1fdf90f,commons-compress,357.8470001220703,Success
commons-compress_1,COMPRESS-416,cd1d329dba95dae161317c123269c24282001a66,commons-compress,351.5160000324249,Success
commons-compress_1,COMPRESS-416,d0595b7121f57f1f49fe7fdc384479dd73ad64f5,commons-compress,292.8100001811981,Success
commons-compress_1,COMPRESS-436,c66db899cb061c79934986f0efa19a50ca33703f,commons-compress,379.45700001716614,Success
commons-compress_1,COMPRESS-447,bd3e6cf204f249c2d60eca2268c8b9f402149f1b,commons-compress,329.7060000896454,Success
commons-compress_1,COMPRESS-451,0aeda4fcc3c6de7109acd8cf78f8779654b9f771,commons-compress,356.135999917984,Success
commons-compress_1,COMPRESS-459,72bfc1247553bdd2711d6bb27a7179be86ded4f1,commons-compress,379.0439999103546,Success
commons-compress_1,COMPRESS-459,9e80104befc54daaa097870b857e1bc334521490,commons-compress,517.7149999141693,Success
commons-compress_1,COMPRESS-462,ba53647bf0fa16501445c7ec50d0ffa4a8288eff,commons-compress,364.7349998950958,Success
commons-compress_1,COMPRESS-463,a41ce6892cb0590b2e658704434ac0dbcb6834c8,commons-compress,376.6270000934601,Success
